#General information: Fraunhofer ISE  reserves the right not to be responsible for the topicality, correctness, completeness or quality of the information provided. Liability claims regarding damage caused by the use of any information provided, including any kind of information which is incomplete or incorrect,will therefore be rejected.
#file_info: --- Simulated load profile with synPRO --- number of occupants: 4 --- socioeconomic factor: EFH --- climate region: TRY2010_4_Jahr.dat --- total energy demand: 149.596275030235 ---  Building TypeSFH_1 ---  --- For more information contact D.Fischer, David.Fischer@ise.fraunhofer.de
#time resolution: 15Min
#col_no;col_name;unit;category;comment
#001;YYYYMMDD;0;time;Date [human readable]
#002;hhmmss;0;time;Time [human readable]
#003;unixtimestamp;s;time;Elapsed seconds from 01-01-1970
#004;Q_htg;W;power;heating demand for space heating
#005;t_room;°C;temperature;room temperature
#006;t_amb;°C;temperature;ambient temperature
#007;heating_on;-;-;Value, which provides under-use of the heating temperature limit and the average outdoor temperature, the starting and shutdown signal for the heating system
#008;P_pvn;W/Wp;specific power;specific power of an PV-plant, which has an optimal slope and oriented to south
#009;simulated building	;SFH_1
#010;set point temperature heating day [°C];20
#011;set point temperature heating night [°C];20
#012;set point temperature cooling [°C];26
#013;orientation of the building [°];0
#014;climate region	;TRY2010_4_Jahr.dat
#015;number of houses	;1
YYYYMMDD;hhmmss;unixtimestamp;Q_htg;t_room;t_amb;heating_on
20150501;114500;1430473500;248,9;20,224;16,15;1
20150501;120000;1430474400;0;20,232;16,4;1
20150501;121500;1430475300;0;20,3482;16,65;1
20150501;123000;1430476200;0;20,4644;16,9;1
20150501;124500;1430477100;0;20,5806;17,15;1
20150501;130000;1430478000;0;20,6968;17,4;1
20150501;131500;1430478900;0;20,7784;17,25;1
20150501;133000;1430479800;0;20,8601;17,1;1
20150501;134500;1430480700;0;20,9418;16,95;1
20150501;140000;1430481600;0;21,0234;16,8;1
20150501;141500;1430482500;0;21,0595;16,825;1
20150501;143000;1430483400;0;21,0956;16,85;1
20150501;144500;1430484300;0;21,1317;16,875;1
20150501;150000;1430485200;0;21,1678;16,9;1
20150501;151500;1430486100;0;21,2306;17,2;1
20150501;153000;1430487000;0;21,2934;17,5;1
20150501;154500;1430487900;0;21,3562;17,8;1
20150501;160000;1430488800;0;21,419;18,1;1
20150501;161500;1430489700;0;21,4404;17,875;1
20150501;163000;1430490600;0;21,4619;17,65;1
20150501;164500;1430491500;0;21,4834;17,425;1
20150501;170000;1430492400;0;21,5049;17,2;1
20150501;171500;1430493300;0;21,4332;17,025;1
20150501;173000;1430494200;0;21,3616;16,85;1
20150501;174500;1430495100;0;21,2899;16,675;1
20150501;180000;1430496000;0;21,2183;16,5;1
20150501;181500;1430496900;0;21,1274;16,2;1
20150501;183000;1430497800;0;21,0365;15,9;1
20150501;184500;1430498700;0;20,9457;15,6;1
20150501;190000;1430499600;0;20,8548;15,3;1
20150501;191500;1430500500;233,501;20,8411;14,675;1
20150501;193000;1430501400;467,003;20,8274;14,05;1
20150501;194500;1430502300;700,504;20,8137;13,425;1
20150501;200000;1430503200;934,006;20,8;12,8;1
20150501;201500;1430504100;1383,32;20,9;12,375;1
20150501;203000;1430505000;1832,63;21;11,95;1
20150501;204500;1430505900;2281,95;21,1;11,525;1
20150501;210000;1430506800;2731,26;21,2;11,1;1
20150501;211500;1430507700;2858,5;21,1;10,675;1
20150501;213000;1430508600;2985,74;21;10,25;1
20150501;214500;1430509500;3112,99;20,9;9,825;1
20150501;220000;1430510400;3240,23;20,8;9,4;1
20150501;221500;1430511300;3116,23;20,6;9,475;1
20150501;223000;1430512200;2992,23;20,4;9,55;1
20150501;224500;1430513100;2868,23;20,2;9,625;1
20150501;230000;1430514000;2744,23;20;9,7;1
20150501;231500;1430514900;2971,57;20;9,475;1
20150501;233000;1430515800;3198,92;20;9,25;1
20150501;234500;1430516700;3426,26;20;9,025;1
20150502;0;1430517600;3653,61;20;8,8;1
20150502;1500;1430518500;3837,37;20;8,575;1
20150502;3000;1430519400;4021,14;20;8,35;1
20150502;4500;1430520300;4204,9;20;8,125;1
20150502;10000;1430521200;4388,67;20;7,9;1
20150502;11500;1430522100;4528,57;20;7,75;1
20150502;13000;1430523000;4668,47;20;7,6;1
20150502;14500;1430523900;4808,37;20;7,45;1
20150502;20000;1430524800;4948,28;20;7,3;1
20150502;21500;1430525700;5081,32;20;7,025;1
20150502;23000;1430526600;5214,36;20;6,75;1
20150502;24500;1430527500;5347,4;20;6,475;1
20150502;30000;1430528400;5480,45;20;6,2;1
20150502;31500;1430529300;5600,6;20;6;1
20150502;33000;1430530200;5720,75;20;5,8;1
20150502;34500;1430531100;5840,91;20;5,6;1
20150502;40000;1430532000;5961,06;20;5,4;1
20150502;41500;1430532900;6078,85;20;5,15;1
20150502;43000;1430533800;6196,64;20;4,9;1
20150502;44500;1430534700;6314,43;20;4,65;1
20150502;50000;1430535600;6432,22;20;4,4;1
20150502;51500;1430536500;6439,68;20;4,375;1
20150502;53000;1430537400;6447,14;20;4,35;1
20150502;54500;1430538300;6454,6;20;4,325;1
20150502;60000;1430539200;6462,06;20;4,3;1
20150502;61500;1430540100;6362,09;20;4,575;1
20150502;63000;1430541000;6262,13;20;4,85;1
20150502;64500;1430541900;6162,17;20;5,125;1
20150502;70000;1430542800;6062,2;20;5,4;1
20150502;71500;1430543700;5842,98;20;5,975;1
20150502;73000;1430544600;5623,75;20;6,55;1
20150502;74500;1430545500;5404,53;20;7,125;1
20150502;80000;1430546400;5185,3;20;7,7;1
20150502;81500;1430547300;4915,6;20;8,2;1
20150502;83000;1430548200;4645,9;20;8,7;1
20150502;84500;1430549100;4376,19;20;9,2;1
20150502;90000;1430550000;4106,49;20;9,7;1
20150502;91500;1430550900;3846,59;20,05;10,325;1
20150502;93000;1430551800;3586,7;20,1;10,95;1
20150502;94500;1430552700;3326,8;20,15;11,575;1
20150502;100000;1430553600;3066,91;20,2;12,2;1
20150502;101500;1430554500;2834,6;20,25;12,6;1
20150502;103000;1430555400;2602,29;20,3;13;1
20150502;104500;1430556300;2369,99;20,35;13,4;1
20150502;110000;1430557200;2137,68;20,4;13,8;1
20150502;111500;1430558100;1915,25;20,4;14,125;1
20150502;113000;1430559000;1692,81;20,4;14,45;1
20150502;114500;1430559900;1470,37;20,4;14,775;1
20150502;120000;1430560800;1247,94;20,4;15,1;1
20150502;121500;1430561700;1085,97;20,4;15,075;1
20150502;123000;1430562600;923,999;20,4;15,05;1
20150502;124500;1430563500;762,03;20,4;15,025;1
20150502;130000;1430564400;600,06;20,4;15;1
20150502;131500;1430565300;450,045;20,4091;15,275;1
20150502;133000;1430566200;300,03;20,4182;15,55;1
20150502;134500;1430567100;150,015;20,4274;15,825;1
20150502;140000;1430568000;0;20,4365;16,1;1
20150502;141500;1430568900;0;20,508;16,125;1
20150502;143000;1430569800;0;20,5795;16,15;1
20150502;144500;1430570700;0;20,651;16,175;1
20150502;150000;1430571600;0;20,7225;16,2;1
20150502;151500;1430572500;0;20,7695;16,25;1
20150502;153000;1430573400;0;20,8166;16,3;1
20150502;154500;1430574300;0;20,8637;16,35;1
20150502;160000;1430575200;0;20,9108;16,4;1
20150502;161500;1430576100;0;20,9306;16,475;1
20150502;163000;1430577000;0;20,9505;16,55;1
20150502;164500;1430577900;0;20,9703;16,625;1
20150502;170000;1430578800;0;20,9901;16,7;1
20150502;171500;1430579700;0;20,934;16,525;1
20150502;173000;1430580600;0;20,8778;16,35;1
20150502;174500;1430581500;0;20,8216;16,175;1
20150502;180000;1430582400;0;20,7654;16;1
20150502;181500;1430583300;145,025;20,7741;15,6;1
20150502;183000;1430584200;290,051;20,7827;15,2;1
20150502;184500;1430585100;435,076;20,7914;14,8;1
20150502;190000;1430586000;580,101;20,8;14,4;1
20150502;191500;1430586900;672,737;20,7;13,775;1
20150502;193000;1430587800;765,373;20,6;13,15;1
20150502;194500;1430588700;858,009;20,5;12,525;1
20150502;200000;1430589600;950,645;20,4;11,9;1
20150502;201500;1430590500;1209,98;20,4;11,375;1
20150502;203000;1430591400;1469,31;20,4;10,85;1
20150502;204500;1430592300;1728,65;20,4;10,325;1
20150502;210000;1430593200;1987,98;20,4;9,8;1
20150502;211500;1430594100;2338,71;20,4;9,6;1
20150502;213000;1430595000;2689,44;20,4;9,4;1
20150502;214500;1430595900;3040,17;20,4;9,2;1
20150502;220000;1430596800;3390,9;20,4;9;1
20150502;221500;1430597700;3583,7;20,4;8,9;1
20150502;223000;1430598600;3776,49;20,4;8,8;1
20150502;224500;1430599500;3969,29;20,4;8,7;1
20150502;230000;1430600400;4162,08;20,4;8,6;1
20150502;231500;1430601300;4168,11;20,3;8,475;1
20150502;233000;1430602200;4174,13;20,2;8,35;1
20150502;234500;1430603100;4180,16;20,1;8,225;1
20150503;0;1430604000;4186,18;20;8,1;1
20150503;1500;1430604900;4336,71;20;7,925;1
20150503;3000;1430605800;4487,24;20;7,75;1
20150503;4500;1430606700;4637,78;20;7,575;1
20150503;10000;1430607600;4788,31;20;7,4;1
20150503;11500;1430608500;4896,51;20;7,325;1
20150503;13000;1430609400;5004,7;20;7,25;1
20150503;14500;1430610300;5112,9;20;7,175;1
20150503;20000;1430611200;5221,1;20;7,1;1
20150503;21500;1430612100;5280,73;20;7,15;1
20150503;23000;1430613000;5340,35;20;7,2;1
20150503;24500;1430613900;5399,98;20;7,25;1
20150503;30000;1430614800;5459,61;20;7,3;1
20150503;31500;1430615700;5548,8;20;7,025;1
20150503;33000;1430616600;5637,99;20;6,75;1
20150503;34500;1430617500;5727,18;20;6,475;1
20150503;40000;1430618400;5816,37;20;6,2;1
20150503;41500;1430619300;5888,71;20;6,05;1
20150503;43000;1430620200;5961,04;20;5,9;1
20150503;44500;1430621100;6033,38;20;5,75;1
20150503;50000;1430622000;6105,71;20;5,6;1
20150503;51500;1430622900;6102,69;20;5,5;1
20150503;53000;1430623800;6099,67;20;5,4;1
20150503;54500;1430624700;6096,65;20;5,3;1
20150503;60000;1430625600;6093,63;20;5,2;1
20150503;61500;1430626500;5990,38;20,025;5,675;1
20150503;63000;1430627400;5887,13;20,05;6,15;1
20150503;64500;1430628300;5783,88;20,075;6,625;1
20150503;70000;1430629200;5680,63;20,1;7,1;1
20150503;71500;1430630100;5283,32;20,075;8,125;1
20150503;73000;1430631000;4886,02;20,05;9,15;1
20150503;74500;1430631900;4488,71;20,025;10,175;1
20150503;80000;1430632800;4091,4;20;11,2;1
20150503;81500;1430633700;3764,97;20,05;11,95;1
20150503;83000;1430634600;3438,53;20,1;12,7;1
20150503;84500;1430635500;3112,1;20,15;13,45;1
20150503;90000;1430636400;2785,67;20,2;14,2;1
20150503;91500;1430637300;2581,93;20,3;14,5;1
20150503;93000;1430638200;2378,19;20,4;14,8;1
20150503;94500;1430639100;2174,45;20,5;15,1;1
20150503;100000;1430640000;1970,71;20,6;15,4;1
20150503;101500;1430640900;1478,03;20,6481;15,725;1
20150503;103000;1430641800;985,354;20,6963;16,05;1
20150503;104500;1430642700;492,677;20,7444;16,375;1
20150503;110000;1430643600;0;20,7925;16,7;1
20150503;111500;1430644500;0;21,0476;16,95;1
20150503;113000;1430645400;0;21,3027;17,2;1
20150503;114500;1430646300;0;21,5577;17,45;1
20150503;120000;1430647200;0;21,8128;17,7;1
20150503;121500;1430648100;0;21,9849;18,075;1
20150503;123000;1430649000;0;22,157;18,45;1
20150503;124500;1430649900;0;22,3291;18,825;1
20150503;130000;1430650800;0;22,5012;19,2;1
20150503;131500;1430651700;0;22,6332;19,25;1
20150503;133000;1430652600;0;22,7652;19,3;1
20150503;134500;1430653500;0;22,8973;19,35;1
20150503;140000;1430654400;0;23,0293;19,4;1
20150503;141500;1430655300;0;23,1201;19,575;1
20150503;143000;1430656200;0;23,2109;19,75;1
20150503;144500;1430657100;0;23,3017;19,925;1
20150503;150000;1430658000;0;23,3925;20,1;1
20150503;151500;1430658900;0;23,5013;20,075;1
20150503;153000;1430659800;0;23,61;20,05;1
20150503;154500;1430660700;0;23,7188;20,025;1
20150503;160000;1430661600;0;23,8276;20;1
20150503;161500;1430662500;0;23,8638;20,075;1
20150503;163000;1430663400;0;23,9001;20,15;1
20150503;164500;1430664300;0;23,9364;20,225;1
20150503;170000;1430665200;0;23,9727;20,3;1
20150503;171500;1430666100;0;24,0115;20,2;1
20150503;173000;1430667000;0;24,0503;20,1;1
20150503;174500;1430667900;0;24,0891;20;1
20150503;180000;1430668800;0;24,1278;19,9;1
20150503;181500;1430669700;0;24,1358;19,475;1
20150503;183000;1430670600;0;24,1437;19,05;1
20150503;184500;1430671500;0;24,1516;18,625;1
20150503;190000;1430672400;0;24,1595;18,2;1
20150503;191500;1430673300;0;23,975;17,575;1
20150503;193000;1430674200;0;23,7905;16,95;1
20150503;194500;1430675100;0;23,606;16,325;1
20150503;200000;1430676000;0;23,4215;15,7;1
20150503;201500;1430676900;0;23,216;15,35;1
20150503;203000;1430677800;0;23,0105;15;1
20150503;204500;1430678700;0;22,8049;14,65;1
20150503;210000;1430679600;0;22,5994;14,3;1
20150503;211500;1430680500;0;22,3539;14,1;1
20150503;213000;1430681400;0;22,1084;13,9;1
20150503;214500;1430682300;0;21,8628;13,7;1
20150503;220000;1430683200;0;21,6173;13,5;1
20150503;221500;1430684100;0;21,3462;13,25;1
20150503;223000;1430685000;0;21,075;13;1
20150503;224500;1430685900;0;20,8039;12,75;1
20150503;230000;1430686800;0;20,5328;12,5;1
20150503;231500;1430687700;194,003;20,3996;12,25;1
20150503;233000;1430688600;388,006;20,2664;12;1
20150503;234500;1430689500;582,009;20,1332;11,75;1
20150504;0;1430690400;776,011;20;11,5;1
20150504;1500;1430691300;1107,52;20;11,325;1
20150504;3000;1430692200;1439,02;20;11,15;1
20150504;4500;1430693100;1770,53;20;10,975;1
20150504;10000;1430694000;2102,03;20;10,8;1
20150504;11500;1430694900;2305,71;20;10,75;1
20150504;13000;1430695800;2509,38;20;10,7;1
20150504;14500;1430696700;2713,06;20;10,65;1
20150504;20000;1430697600;2916,74;20;10,6;1
20150504;21500;1430698500;3066,91;20;10,425;1
20150504;23000;1430699400;3217,08;20;10,25;1
20150504;24500;1430700300;3367,25;20;10,075;1
20150504;30000;1430701200;3517,42;20;9,9;1
20150504;31500;1430702100;3621,39;20;9,875;1
20150504;33000;1430703000;3725,36;20;9,85;1
20150504;34500;1430703900;3829,33;20;9,825;1
20150504;40000;1430704800;3933,3;20;9,8;1
20150504;41500;1430705700;4021,29;20;9,65;1
20150504;43000;1430706600;4109,29;20;9,5;1
20150504;44500;1430707500;4197,28;20;9,35;1
20150504;50000;1430708400;4285,27;20;9,2;1
20150504;51500;1430709300;4321,25;20,025;9,175;1
20150504;53000;1430710200;4357,23;20,05;9,15;1
20150504;54500;1430711100;4393,2;20,075;9,125;1
20150504;60000;1430712000;4429,18;20,1;9,1;1
20150504;61500;1430712900;4306,81;20,1;9,425;1
20150504;63000;1430713800;4184,44;20,1;9,75;1
20150504;64500;1430714700;4062,06;20,1;10,075;1
20150504;70000;1430715600;3939,69;20,1;10,4;1
20150504;71500;1430716500;3735,86;20,15;11,225;1
20150504;73000;1430717400;3532,03;20,2;12,05;1
20150504;74500;1430718300;3328,2;20,25;12,875;1
20150504;80000;1430719200;3124,37;20,3;13,7;1
20150504;81500;1430720100;2776,92;20,375;14,25;1
20150504;83000;1430721000;2429,48;20,45;14,8;1
20150504;84500;1430721900;2082,03;20,525;15,35;1
20150504;90000;1430722800;1734,58;20,6;15,9;1
20150504;91500;1430723700;1470,64;20,6;16,45;1
20150504;93000;1430724600;1206,7;20,6;17;1
20150504;94500;1430725500;942,754;20,6;17,55;1
20150504;100000;1430726400;678,81;20,6;18,1;1
20150504;101500;1430727300;509,108;20,7012;18,5;1
20150504;103000;1430728200;339,405;20,8023;18,9;1
20150504;104500;1430729100;169,703;20,9035;19,3;1
20150504;110000;1430730000;0;21,0046;19,7;1
20150504;111500;1430730900;0;21,2411;20,075;1
20150504;113000;1430731800;0;21,4775;20,45;1
20150504;114500;1430732700;0;21,714;20,825;1
20150504;120000;1430733600;0;21,9504;21,2;1
20150504;121500;1430734500;0;22,2256;21,4;1
20150504;123000;1430735400;0;22,5007;21,6;1
20150504;124500;1430736300;0;22,7758;21,8;1
20150504;130000;1430737200;0;23,051;22;1
20150504;131500;1430738100;0;23,2829;22,125;1
20150504;133000;1430739000;0;23,5147;22,25;1
20150504;134500;1430739900;0;23,7466;22,375;1
20150504;140000;1430740800;0;23,9785;22,5;1
20150504;141500;1430741700;0;24,1328;22,4;1
20150504;143000;1430742600;0;24,2871;22,3;1
20150504;144500;1430743500;0;24,4414;22,2;1
20150504;150000;1430744400;0;24,5957;22,1;1
20150504;151500;1430745300;0;24,6836;22;1
20150504;153000;1430746200;0;24,7715;21,9;1
20150504;154500;1430747100;0;24,8595;21,8;1
20150504;160000;1430748000;0;24,9474;21,7;1
20150504;161500;1430748900;0;25,0283;21,65;1
20150504;163000;1430749800;0;25,1093;21,6;1
20150504;164500;1430750700;0;25,1902;21,55;1
20150504;170000;1430751600;0;25,2712;21,5;1
20150504;171500;1430752500;0;25,3476;21,275;1
20150504;173000;1430753400;0;25,4241;21,05;1
20150504;174500;1430754300;0;25,5005;20,825;1
20150504;180000;1430755200;0;25,577;20,6;1
20150504;181500;1430756100;0;25,491;20,25;1
20150504;183000;1430757000;0;25,405;19,9;1
20150504;184500;1430757900;0;25,319;19,55;1
20150504;190000;1430758800;0;25,233;19,2;1
20150504;191500;1430759700;0;25,0308;18,675;1
20150504;193000;1430760600;0;24,8286;18,15;1
20150504;194500;1430761500;0;24,6264;17,625;1
20150504;200000;1430762400;0;24,4241;17,1;1
20150504;201500;1430763300;0;24,2452;16,525;1
20150504;203000;1430764200;0;24,0663;15,95;1
20150504;204500;1430765100;0;23,8874;15,375;1
20150504;210000;1430766000;0;23,7085;14,8;1
20150504;211500;1430766900;0;23,3693;14,4;1
20150504;213000;1430767800;0;23,0301;14;1
20150504;214500;1430768700;0;22,6909;13,6;1
20150504;220000;1430769600;0;22,3517;13,2;1
20150504;221500;1430770500;0;22,0309;12,925;1
20150504;223000;1430771400;0;21,7102;12,65;1
20150504;224500;1430772300;0;21,3894;12,375;1
20150504;230000;1430773200;0;21,0686;12,1;1
20150504;231500;1430774100;208,684;20,9015;11,8;1
20150504;233000;1430775000;417,367;20,7343;11,5;1
20150504;234500;1430775900;626,051;20,5672;11,2;1
20150505;0;1430776800;834,734;20,4;10,9;1
20150505;1500;1430777700;1050,26;20,3;10,725;1
20150505;3000;1430778600;1265,79;20,2;10,55;1
20150505;4500;1430779500;1481,32;20,1;10,375;1
20150505;10000;1430780400;1696,85;20;10,2;1
20150505;11500;1430781300;1960,9;20;10,125;1
20150505;13000;1430782200;2224,96;20;10,05;1
20150505;14500;1430783100;2489,02;20;9,975;1
20150505;20000;1430784000;2753,08;20;9,9;1
20150505;21500;1430784900;2937,35;20;9,8;1
20150505;23000;1430785800;3121,61;20;9,7;1
20150505;24500;1430786700;3305,88;20;9,6;1
20150505;30000;1430787600;3490,15;20;9,5;1
20150505;31500;1430788500;3627,92;20;9,425;1
20150505;33000;1430789400;3765,69;20;9,35;1
20150505;34500;1430790300;3903,46;20;9,275;1
20150505;40000;1430791200;4041,24;20;9,2;1
20150505;41500;1430792100;4143,37;20;9,05;1
20150505;43000;1430793000;4245,5;20;8,9;1
20150505;44500;1430793900;4347,63;20;8,75;1
20150505;50000;1430794800;4449,75;20;8,6;1
20150505;51500;1430795700;4439,03;20;8,675;1
20150505;53000;1430796600;4428,3;20;8,75;1
20150505;54500;1430797500;4417,57;20;8,825;1
20150505;60000;1430798400;4406,84;20;8,9;1
20150505;61500;1430799300;4332,8;20,05;9,275;1
20150505;63000;1430800200;4258,77;20,1;9,65;1
20150505;64500;1430801100;4184,73;20,15;10,025;1
20150505;70000;1430802000;4110,69;20,2;10,4;1
20150505;71500;1430802900;3777,75;20,175;11,275;1
20150505;73000;1430803800;3444,81;20,15;12,15;1
20150505;74500;1430804700;3111,87;20,125;13,025;1
20150505;80000;1430805600;2778,93;20,1;13,9;1
20150505;81500;1430806500;2446,19;20,125;14,65;1
20150505;83000;1430807400;2113,45;20,15;15,4;1
20150505;84500;1430808300;1780,71;20,175;16,15;1
20150505;90000;1430809200;1447,97;20,2;16,9;1
20150505;91500;1430810100;1085,98;20,2652;17,45;1
20150505;93000;1430811000;723,984;20,3304;18;1
20150505;94500;1430811900;361,992;20,3957;18,55;1
20150505;100000;1430812800;0;20,4609;19,1;1
20150505;101500;1430813700;0;20,652;19,475;1
20150505;103000;1430814600;0;20,8431;19,85;1
20150505;104500;1430815500;0;21,0343;20,225;1
20150505;110000;1430816400;0;21,2254;20,6;1
20150505;111500;1430817300;0;21,4462;20,825;1
20150505;113000;1430818200;0;21,667;21,05;1
20150505;114500;1430819100;0;21,8878;21,275;1
20150505;120000;1430820000;0;22,1085;21,5;1
20150505;121500;1430820900;0;22,3371;21,625;1
20150505;123000;1430821800;0;22,5657;21,75;1
20150505;124500;1430822700;0;22,7942;21,875;1
20150505;130000;1430823600;0;23,0228;22;1
20150505;131500;1430824500;0;23,3686;22,175;1
20150505;133000;1430825400;0;23,7143;22,35;1
20150505;134500;1430826300;0;24,0601;22,525;1
20150505;140000;1430827200;0;24,4059;22,7;1
20150505;141500;1430828100;0;24,5575;22,875;1
20150505;143000;1430829000;0;24,709;23,05;1
20150505;144500;1430829900;0;24,8606;23,225;1
20150505;150000;1430830800;0;25,0122;23,4;1
20150505;151500;1430831700;0;25,1705;23,45;1
20150505;153000;1430832600;0;25,3289;23,5;1
20150505;154500;1430833500;0;25,4873;23,55;1
20150505;160000;1430834400;0;25,6457;23,6;1
20150505;161500;1430835300;0;25,7299;23,475;1
20150505;163000;1430836200;0;25,8141;23,35;1
20150505;164500;1430837100;0;25,8983;23,225;1
20150505;170000;1430838000;0;25,9824;23,1;1
20150505;171500;1430838900;0;25,9785;22,775;1
20150505;173000;1430839800;0;25,9746;22,45;1
20150505;174500;1430840700;0;25,9706;22,125;1
20150505;180000;1430841600;0;25,9667;21,8;1
20150505;181500;1430842500;0;25,8134;21,475;1
20150505;183000;1430843400;0;25,6601;21,15;1
20150505;184500;1430844300;0;25,5068;20,825;1
20150505;190000;1430845200;0;25,3535;20,5;1
20150505;191500;1430846100;0;25,2348;19,85;1
20150505;193000;1430847000;0;25,116;19,2;1
20150505;194500;1430847900;0;24,9973;18,55;1
20150505;200000;1430848800;0;24,8786;17,9;1
20150505;201500;1430849700;0;24,6564;17,5;1
20150505;203000;1430850600;0;24,4342;17,1;1
20150505;204500;1430851500;0;24,2119;16,7;1
20150505;210000;1430852400;0;23,9897;16,3;1
20150505;211500;1430853300;0;23,7627;16,25;1
20150505;213000;1430854200;0;23,5356;16,2;1
20150505;214500;1430855100;0;23,3086;16,15;1
20150505;220000;1430856000;0;23,0815;16,1;1
20150505;221500;1430856900;0;22,8458;15,75;1
20150505;223000;1430857800;0;22,6101;15,4;1
20150505;224500;1430858700;0;22,3744;15,05;1
20150505;230000;1430859600;0;22,1387;14,7;1
20150505;231500;1430860500;0;21,9266;14,65;1
20150505;233000;1430861400;0;21,7145;14,6;1
20150505;234500;1430862300;0;21,5023;14,55;1
20150506;0;1430863200;0;21,2902;14,5;1
20150506;1500;1430864100;0;21,072;14,3;1
20150506;3000;1430865000;0;20,8538;14,1;1
20150506;4500;1430865900;0;20,6356;13,9;1
20150506;10000;1430866800;0;20,4174;13,7;1
20150506;11500;1430867700;219,775;20,3381;13,45;1
20150506;13000;1430868600;439,549;20,2587;13,2;1
20150506;14500;1430869500;659,324;20,1794;12,95;1
20150506;20000;1430870400;879,098;20,1;12,7;1
20150506;21500;1430871300;1086,29;20,075;12,65;1
20150506;23000;1430872200;1293,49;20,05;12,6;1
20150506;24500;1430873100;1500,68;20,025;12,55;1
20150506;30000;1430874000;1707,87;20;12,5;1
20150506;31500;1430874900;1897,91;20;12,3;1
20150506;33000;1430875800;2087,95;20;12,1;1
20150506;34500;1430876700;2277,99;20;11,9;1
20150506;40000;1430877600;2468,03;20;11,7;1
20150506;41500;1430878500;2618,5;20;11,5;1
20150506;43000;1430879400;2768,97;20;11,3;1
20150506;44500;1430880300;2919,44;20;11,1;1
20150506;50000;1430881200;3069,91;20;10,9;1
20150506;51500;1430882100;3131,38;20;10,95;1
20150506;53000;1430883000;3192,84;20;11;1
20150506;54500;1430883900;3254,31;20;11,05;1
20150506;60000;1430884800;3315,78;20;11,1;1
20150506;61500;1430885700;3254,3;20;11,325;1
20150506;63000;1430886600;3192,81;20;11,55;1
20150506;64500;1430887500;3131,33;20;11,775;1
20150506;70000;1430888400;3069,85;20;12;1
20150506;71500;1430889300;2820,96;20;12,625;1
20150506;73000;1430890200;2572,07;20;13,25;1
20150506;74500;1430891100;2323,18;20;13,875;1
20150506;80000;1430892000;2074,29;20;14,5;1
20150506;81500;1430892900;1839,1;20,05;15,15;1
20150506;83000;1430893800;1603,91;20,1;15,8;1
20150506;84500;1430894700;1368,72;20,15;16,45;1
20150506;90000;1430895600;1133,53;20,2;17,1;1
20150506;91500;1430896500;850,147;20,1951;17,35;1
20150506;93000;1430897400;566,764;20,1902;17,6;1
