#General information: Fraunhofer ISE  reserves the right not to be responsible for the topicality, correctness, completeness or quality of the information provided. Liability claims regarding damage caused by the use of any information provided, including any kind of information which is incomplete or incorrect,will therefore be rejected.
#file_info: --- Simulated load profile with synPRO --- number of occupants: 3 --- socioeconomic factor: ALL --- climate region: TRY2010_4_Jahr.dat --- total domestic hot water energy demand: 1668 ---  Building TypeSFH_1 ---  --- For more information contact D.Fischer, David.Fischer@ise.fraunhofer.de
#time resolution: 15Min
#col_no;col_name;unit;category;comment
#001;YYYYMMDD;0;time;Date [human readable]
#002;hhmmss;0;time;Time [human readable]
#003;unixtimestamp;s;time;Elapsed seconds from 01-01-1970
#004;Q_dhw;W;power;heating demand for water heating 
#005;simulated building	;SFH_1
#006;climate region	;TRY2010_4_Jahr.dat
#007;number of houses	;1
#008;number of apartments	;1
#009;number of occupants per apartment 	;3
#010;working pattern	;ALL
#011;total number of occupants 	;3
#012;specific DHW demand per person	;556;kWh/p
YYYYMMDD;hhmmss;unixtimestamp;Q_dhw
20150311;144500;1426081500;0
20150311;150000;1426082400;0
20150311;151500;1426083300;0
20150311;153000;1426084200;0
20150311;154500;1426085100;0
20150311;160000;1426086000;0
20150311;161500;1426086900;0
20150311;163000;1426087800;0
20150311;164500;1426088700;0
20150311;170000;1426089600;0
20150311;171500;1426090500;0
20150311;173000;1426091400;0
20150311;174500;1426092300;0
20150311;180000;1426093200;0
20150311;181500;1426094100;0
20150311;183000;1426095000;0
20150311;184500;1426095900;0
20150311;190000;1426096800;0
20150311;191500;1426097700;0
20150311;193000;1426098600;0
20150311;194500;1426099500;0
20150311;200000;1426100400;0
20150311;201500;1426101300;0
20150311;203000;1426102200;0
20150311;204500;1426103100;0
20150311;210000;1426104000;0
20150311;211500;1426104900;0
20150311;213000;1426105800;0
20150311;214500;1426106700;0
20150311;220000;1426107600;0
20150311;221500;1426108500;0
20150311;223000;1426109400;0
20150311;224500;1426110300;0
20150311;230000;1426111200;0
20150311;231500;1426112100;0
20150311;233000;1426113000;0
20150311;234500;1426113900;0
20150312;0;1426114800;0
20150312;1500;1426115700;0
20150312;3000;1426116600;0
20150312;4500;1426117500;0
20150312;10000;1426118400;0
20150312;11500;1426119300;0
20150312;13000;1426120200;0
20150312;14500;1426121100;0
20150312;20000;1426122000;0
20150312;21500;1426122900;0
20150312;23000;1426123800;0
20150312;24500;1426124700;0
20150312;30000;1426125600;0
20150312;31500;1426126500;0
20150312;33000;1426127400;0
20150312;34500;1426128300;0
20150312;40000;1426129200;0
20150312;41500;1426130100;0
20150312;43000;1426131000;0
20150312;44500;1426131900;0
20150312;50000;1426132800;0
20150312;51500;1426133700;0
20150312;53000;1426134600;1134,54
20150312;54500;1426135500;20421,8
20150312;60000;1426136400;0
20150312;61500;1426137300;0
20150312;63000;1426138200;0
20150312;64500;1426139100;0
20150312;70000;1426140000;0
20150312;71500;1426140900;0
20150312;73000;1426141800;0
20150312;74500;1426142700;0
20150312;80000;1426143600;0
20150312;81500;1426144500;0
20150312;83000;1426145400;0
20150312;84500;1426146300;0
20150312;90000;1426147200;0
20150312;91500;1426148100;0
20150312;93000;1426149000;0
20150312;94500;1426149900;0
20150312;100000;1426150800;0
20150312;101500;1426151700;0
20150312;103000;1426152600;0
20150312;104500;1426153500;0
20150312;110000;1426154400;0
20150312;111500;1426155300;0
20150312;113000;1426156200;0
20150312;114500;1426157100;0
20150312;120000;1426158000;0
20150312;121500;1426158900;0
20150312;123000;1426159800;0
20150312;124500;1426160700;0
20150312;130000;1426161600;0
20150312;131500;1426162500;0
20150312;133000;1426163400;0
20150312;134500;1426164300;0
20150312;140000;1426165200;0
20150312;141500;1426166100;0
20150312;143000;1426167000;0
20150312;144500;1426167900;0
20150312;150000;1426168800;0
20150312;151500;1426169700;0
20150312;153000;1426170600;0
20150312;154500;1426171500;0
20150312;160000;1426172400;0
20150312;161500;1426173300;0
20150312;163000;1426174200;0
20150312;164500;1426175100;0
20150312;170000;1426176000;0
20150312;171500;1426176900;0
20150312;173000;1426177800;0
20150312;174500;1426178700;0
20150312;180000;1426179600;0
20150312;181500;1426180500;0
20150312;183000;1426181400;0
20150312;184500;1426182300;0
20150312;190000;1426183200;0
20150312;191500;1426184100;0
20150312;193000;1426185000;0
20150312;194500;1426185900;0
20150312;200000;1426186800;0
20150312;201500;1426187700;0
20150312;203000;1426188600;0
20150312;204500;1426189500;0
20150312;210000;1426190400;0
20150312;211500;1426191300;0
20150312;213000;1426192200;0
20150312;214500;1426193100;0
20150312;220000;1426194000;0
20150312;221500;1426194900;0
20150312;223000;1426195800;0
20150312;224500;1426196700;0
20150312;230000;1426197600;0
20150312;231500;1426198500;0
20150312;233000;1426199400;0
20150312;234500;1426200300;0
20150313;0;1426201200;0
20150313;1500;1426202100;0
20150313;3000;1426203000;0
20150313;4500;1426203900;0
20150313;10000;1426204800;0
20150313;11500;1426205700;0
20150313;13000;1426206600;0
20150313;14500;1426207500;0
20150313;20000;1426208400;0
20150313;21500;1426209300;0
20150313;23000;1426210200;0
20150313;24500;1426211100;0
20150313;30000;1426212000;0
20150313;31500;1426212900;0
20150313;33000;1426213800;0
20150313;34500;1426214700;0
20150313;40000;1426215600;0
20150313;41500;1426216500;0
20150313;43000;1426217400;0
20150313;44500;1426218300;0
20150313;50000;1426219200;0
20150313;51500;1426220100;30240,2
20150313;53000;1426221000;0
20150313;54500;1426221900;0
20150313;60000;1426222800;0
20150313;61500;1426223700;0
20150313;63000;1426224600;0
20150313;64500;1426225500;0
20150313;70000;1426226400;3515,42
20150313;71500;1426227300;0
20150313;73000;1426228200;0
20150313;74500;1426229100;0
20150313;80000;1426230000;0
20150313;81500;1426230900;0
20150313;83000;1426231800;0
20150313;84500;1426232700;0
20150313;90000;1426233600;0
20150313;91500;1426234500;0
20150313;93000;1426235400;0
20150313;94500;1426236300;0
20150313;100000;1426237200;0
20150313;101500;1426238100;0
20150313;103000;1426239000;0
20150313;104500;1426239900;0
20150313;110000;1426240800;0
20150313;111500;1426241700;0
20150313;113000;1426242600;0
20150313;114500;1426243500;0
20150313;120000;1426244400;0
20150313;121500;1426245300;0
20150313;123000;1426246200;0
20150313;124500;1426247100;0
20150313;130000;1426248000;0
20150313;131500;1426248900;0
20150313;133000;1426249800;0
20150313;134500;1426250700;0
20150313;140000;1426251600;0
20150313;141500;1426252500;0
20150313;143000;1426253400;0
20150313;144500;1426254300;0
20150313;150000;1426255200;0
20150313;151500;1426256100;0
20150313;153000;1426257000;0
20150313;154500;1426257900;0
20150313;160000;1426258800;0
20150313;161500;1426259700;0
20150313;163000;1426260600;0
20150313;164500;1426261500;0
20150313;170000;1426262400;0
20150313;171500;1426263300;0
20150313;173000;1426264200;0
20150313;174500;1426265100;0
20150313;180000;1426266000;0
20150313;181500;1426266900;0
20150313;183000;1426267800;0
20150313;184500;1426268700;0
20150313;190000;1426269600;0
20150313;191500;1426270500;0
20150313;193000;1426271400;0
20150313;194500;1426272300;0
20150313;200000;1426273200;0
20150313;201500;1426274100;0
20150313;203000;1426275000;0
20150313;204500;1426275900;0
20150313;210000;1426276800;0
20150313;211500;1426277700;0
20150313;213000;1426278600;0
20150313;214500;1426279500;0
20150313;220000;1426280400;0
20150313;221500;1426281300;0
20150313;223000;1426282200;0
20150313;224500;1426283100;0
20150313;230000;1426284000;0
20150313;231500;1426284900;0
20150313;233000;1426285800;0
20150313;234500;1426286700;0
20150314;0;1426287600;0
20150314;1500;1426288500;0
20150314;3000;1426289400;0
20150314;4500;1426290300;0
20150314;10000;1426291200;0
20150314;11500;1426292100;0
20150314;13000;1426293000;0
20150314;14500;1426293900;0
20150314;20000;1426294800;0
20150314;21500;1426295700;0
20150314;23000;1426296600;0
20150314;24500;1426297500;0
20150314;30000;1426298400;0
20150314;31500;1426299300;0
20150314;33000;1426300200;0
20150314;34500;1426301100;0
20150314;40000;1426302000;0
20150314;41500;1426302900;0
20150314;43000;1426303800;0
20150314;44500;1426304700;0
20150314;50000;1426305600;0
20150314;51500;1426306500;0
20150314;53000;1426307400;0
20150314;54500;1426308300;0
20150314;60000;1426309200;0
20150314;61500;1426310100;0
20150314;63000;1426311000;0
20150314;64500;1426311900;0
20150314;70000;1426312800;0
20150314;71500;1426313700;0
20150314;73000;1426314600;0
20150314;74500;1426315500;0
20150314;80000;1426316400;0
20150314;81500;1426317300;0
20150314;83000;1426318200;0
20150314;84500;1426319100;0
20150314;90000;1426320000;0
20150314;91500;1426320900;0
20150314;93000;1426321800;0
20150314;94500;1426322700;0
20150314;100000;1426323600;0
20150314;101500;1426324500;0
20150314;103000;1426325400;0
20150314;104500;1426326300;0
20150314;110000;1426327200;0
20150314;111500;1426328100;0
20150314;113000;1426329000;0
20150314;114500;1426329900;0
20150314;120000;1426330800;0
20150314;121500;1426331700;0
20150314;123000;1426332600;0
20150314;124500;1426333500;0
20150314;130000;1426334400;0
20150314;131500;1426335300;0
20150314;133000;1426336200;24104,6
20150314;134500;1426337100;0
20150314;140000;1426338000;0
20150314;141500;1426338900;0
20150314;143000;1426339800;0
20150314;144500;1426340700;0
20150314;150000;1426341600;0
20150314;151500;1426342500;0
20150314;153000;1426343400;0
20150314;154500;1426344300;0
20150314;160000;1426345200;0
20150314;161500;1426346100;0
20150314;163000;1426347000;0
20150314;164500;1426347900;0
20150314;170000;1426348800;0
20150314;171500;1426349700;0
20150314;173000;1426350600;0
20150314;174500;1426351500;0
20150314;180000;1426352400;0
20150314;181500;1426353300;0
20150314;183000;1426354200;0
20150314;184500;1426355100;17681,8
20150314;190000;1426356000;0
20150314;191500;1426356900;0
20150314;193000;1426357800;0
20150314;194500;1426358700;0
20150314;200000;1426359600;0
20150314;201500;1426360500;0
20150314;203000;1426361400;0
20150314;204500;1426362300;0
20150314;210000;1426363200;0
20150314;211500;1426364100;0
20150314;213000;1426365000;0
20150314;214500;1426365900;0
20150314;220000;1426366800;0
20150314;221500;1426367700;0
20150314;223000;1426368600;0
20150314;224500;1426369500;0
20150314;230000;1426370400;11712,3
20150314;231500;1426371300;0
20150314;233000;1426372200;0
20150314;234500;1426373100;0
20150315;0;1426374000;0
20150315;1500;1426374900;0
20150315;3000;1426375800;0
20150315;4500;1426376700;0
20150315;10000;1426377600;0
20150315;11500;1426378500;0
20150315;13000;1426379400;0
20150315;14500;1426380300;0
20150315;20000;1426381200;0
20150315;21500;1426382100;0
20150315;23000;1426383000;0
20150315;24500;1426383900;0
20150315;30000;1426384800;0
20150315;31500;1426385700;0
20150315;33000;1426386600;0
20150315;34500;1426387500;0
20150315;40000;1426388400;0
20150315;41500;1426389300;0
20150315;43000;1426390200;0
20150315;44500;1426391100;0
20150315;50000;1426392000;0
20150315;51500;1426392900;0
20150315;53000;1426393800;0
20150315;54500;1426394700;0
20150315;60000;1426395600;0
20150315;61500;1426396500;0
20150315;63000;1426397400;0
20150315;64500;1426398300;0
20150315;70000;1426399200;0
20150315;71500;1426400100;0
20150315;73000;1426401000;0
20150315;74500;1426401900;0
20150315;80000;1426402800;0
20150315;81500;1426403700;0
20150315;83000;1426404600;0
20150315;84500;1426405500;0
20150315;90000;1426406400;0
20150315;91500;1426407300;0
20150315;93000;1426408200;0
20150315;94500;1426409100;0
20150315;100000;1426410000;0
20150315;101500;1426410900;0
20150315;103000;1426411800;0
20150315;104500;1426412700;0
20150315;110000;1426413600;0
20150315;111500;1426414500;0
20150315;113000;1426415400;0
20150315;114500;1426416300;0
20150315;120000;1426417200;0
20150315;121500;1426418100;0
20150315;123000;1426419000;0
20150315;124500;1426419900;0
20150315;130000;1426420800;0
20150315;131500;1426421700;0
20150315;133000;1426422600;0
20150315;134500;1426423500;0
20150315;140000;1426424400;0
20150315;141500;1426425300;0
20150315;143000;1426426200;0
20150315;144500;1426427100;0
20150315;150000;1426428000;0
20150315;151500;1426428900;0
20150315;153000;1426429800;0
20150315;154500;1426430700;0
20150315;160000;1426431600;0
20150315;161500;1426432500;0
20150315;163000;1426433400;0
20150315;164500;1426434300;0
20150315;170000;1426435200;0
20150315;171500;1426436100;0
20150315;173000;1426437000;0
20150315;174500;1426437900;0
20150315;180000;1426438800;0
20150315;181500;1426439700;0
20150315;183000;1426440600;0
20150315;184500;1426441500;0
20150315;190000;1426442400;0
20150315;191500;1426443300;0
20150315;193000;1426444200;0
20150315;194500;1426445100;0
20150315;200000;1426446000;0
20150315;201500;1426446900;0
20150315;203000;1426447800;0
20150315;204500;1426448700;0
20150315;210000;1426449600;0
20150315;211500;1426450500;0
20150315;213000;1426451400;0
20150315;214500;1426452300;0
20150315;220000;1426453200;0
20150315;221500;1426454100;0
20150315;223000;1426455000;0
20150315;224500;1426455900;0
20150315;230000;1426456800;0
20150315;231500;1426457700;0
20150315;233000;1426458600;0
20150315;234500;1426459500;0
20150316;0;1426460400;0
20150316;1500;1426461300;0
20150316;3000;1426462200;0
20150316;4500;1426463100;0
20150316;10000;1426464000;0
20150316;11500;1426464900;0
20150316;13000;1426465800;0
20150316;14500;1426466700;0
20150316;20000;1426467600;0
20150316;21500;1426468500;0
20150316;23000;1426469400;0
20150316;24500;1426470300;0
20150316;30000;1426471200;0
20150316;31500;1426472100;0
20150316;33000;1426473000;0
20150316;34500;1426473900;0
20150316;40000;1426474800;0
20150316;41500;1426475700;0
20150316;43000;1426476600;0
20150316;44500;1426477500;0
20150316;50000;1426478400;0
20150316;51500;1426479300;0
20150316;53000;1426480200;0
20150316;54500;1426481100;0
20150316;60000;1426482000;0
20150316;61500;1426482900;0
20150316;63000;1426483800;0
20150316;64500;1426484700;0
20150316;70000;1426485600;0
20150316;71500;1426486500;0
20150316;73000;1426487400;2818,04
20150316;74500;1426488300;0
20150316;80000;1426489200;0
20150316;81500;1426490100;0
20150316;83000;1426491000;0
20150316;84500;1426491900;0
20150316;90000;1426492800;0
20150316;91500;1426493700;0
20150316;93000;1426494600;0
20150316;94500;1426495500;0
20150316;100000;1426496400;0
20150316;101500;1426497300;0
20150316;103000;1426498200;0
20150316;104500;1426499100;0
20150316;110000;1426500000;0
20150316;111500;1426500900;0
20150316;113000;1426501800;0
20150316;114500;1426502700;3623,2
20150316;120000;1426503600;0
20150316;121500;1426504500;0
20150316;123000;1426505400;0
20150316;124500;1426506300;0
20150316;130000;1426507200;0
20150316;131500;1426508100;0
20150316;133000;1426509000;0
20150316;134500;1426509900;0
20150316;140000;1426510800;0
20150316;141500;1426511700;0
20150316;143000;1426512600;0
20150316;144500;1426513500;0
20150316;150000;1426514400;0
20150316;151500;1426515300;0
20150316;153000;1426516200;0
20150316;154500;1426517100;0
20150316;160000;1426518000;0
20150316;161500;1426518900;0
20150316;163000;1426519800;0
20150316;164500;1426520700;0
20150316;170000;1426521600;0
20150316;171500;1426522500;0
20150316;173000;1426523400;0
20150316;174500;1426524300;0
20150316;180000;1426525200;0
20150316;181500;1426526100;0
20150316;183000;1426527000;0
20150316;184500;1426527900;0
20150316;190000;1426528800;0
20150316;191500;1426529700;0
20150316;193000;1426530600;0
20150316;194500;1426531500;0
20150316;200000;1426532400;0
20150316;201500;1426533300;19021,8
20150316;203000;1426534200;0
20150316;204500;1426535100;0
20150316;210000;1426536000;0
20150316;211500;1426536900;0
20150316;213000;1426537800;0
20150316;214500;1426538700;0
20150316;220000;1426539600;0
20150316;221500;1426540500;0
20150316;223000;1426541400;0
20150316;224500;1426542300;3874,81
20150316;230000;1426543200;0
20150316;231500;1426544100;0
20150316;233000;1426545000;0
20150316;234500;1426545900;0
20150317;0;1426546800;0
20150317;1500;1426547700;0
20150317;3000;1426548600;0
20150317;4500;1426549500;0
20150317;10000;1426550400;0
20150317;11500;1426551300;2552,42
20150317;13000;1426552200;0
20150317;14500;1426553100;0
20150317;20000;1426554000;0
20150317;21500;1426554900;0
20150317;23000;1426555800;0
20150317;24500;1426556700;0
20150317;30000;1426557600;0
20150317;31500;1426558500;0
20150317;33000;1426559400;0
20150317;34500;1426560300;0
20150317;40000;1426561200;0
20150317;41500;1426562100;0
20150317;43000;1426563000;0
20150317;44500;1426563900;0
20150317;50000;1426564800;0
20150317;51500;1426565700;0
20150317;53000;1426566600;0
20150317;54500;1426567500;0
20150317;60000;1426568400;0
20150317;61500;1426569300;0
20150317;63000;1426570200;0
20150317;64500;1426571100;0
20150317;70000;1426572000;0
20150317;71500;1426572900;0
20150317;73000;1426573800;0
20150317;74500;1426574700;0
20150317;80000;1426575600;0
20150317;81500;1426576500;0
20150317;83000;1426577400;0
20150317;84500;1426578300;0
20150317;90000;1426579200;0
20150317;91500;1426580100;0
20150317;93000;1426581000;0
20150317;94500;1426581900;0
20150317;100000;1426582800;0
20150317;101500;1426583700;0
20150317;103000;1426584600;0
20150317;104500;1426585500;0
20150317;110000;1426586400;0
20150317;111500;1426587300;0
20150317;113000;1426588200;0
20150317;114500;1426589100;0
20150317;120000;1426590000;0
20150317;121500;1426590900;0
20150317;123000;1426591800;0
20150317;124500;1426592700;0
20150317;130000;1426593600;0
20150317;131500;1426594500;0
20150317;133000;1426595400;0
20150317;134500;1426596300;0
20150317;140000;1426597200;0
20150317;141500;1426598100;0
20150317;143000;1426599000;0
20150317;144500;1426599900;0
20150317;150000;1426600800;0
20150317;151500;1426601700;0
20150317;153000;1426602600;0
20150317;154500;1426603500;0
20150317;160000;1426604400;0
20150317;161500;1426605300;0
20150317;163000;1426606200;0
20150317;164500;1426607100;0
20150317;170000;1426608000;0
20150317;171500;1426608900;0
20150317;173000;1426609800;0
20150317;174500;1426610700;0
20150317;180000;1426611600;0
20150317;181500;1426612500;0
20150317;183000;1426613400;0
20150317;184500;1426614300;0
20150317;190000;1426615200;0
20150317;191500;1426616100;0
20150317;193000;1426617000;0
20150317;194500;1426617900;0
20150317;200000;1426618800;0
20150317;201500;1426619700;0
20150317;203000;1426620600;0
20150317;204500;1426621500;0
20150317;210000;1426622400;0
20150317;211500;1426623300;0
20150317;213000;1426624200;0
20150317;214500;1426625100;0
20150317;220000;1426626000;0
20150317;221500;1426626900;0
20150317;223000;1426627800;0
20150317;224500;1426628700;0
20150317;230000;1426629600;0
20150317;231500;1426630500;0
20150317;233000;1426631400;0
